date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-02-28,42.3,,32.2,32.2
2026-03-01,25.4,-16.9,33.5,33.5
2026-03-02,27.9,2.5,39.6,39.6
2026-03-03,36.6,8.7,53.2,53.2
2026-03-04,49.8,13.2,55.1,55.1
2026-03-05,55.6,5.8,62.2,62.2
2026-03-06,57.8,2.2,44.9,44.9
2026-03-07,47.0,-10.8,,
2026-03-08,54.8,7.8,,
2026-03-09,57.0,2.2,,
2026-03-10,62.6,5.6,,
2026-03-11,50.5,-12.1,,
2026-03-12,35.0,-15.5,,
2026-03-13,41.9,6.9,,
2026-03-14,39.0,-2.9,,
