date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-09-22,57.3,,60.7,60.7
2026-09-23,57.8,0.5,58.4,58.4
2026-09-24,56.7,-1.1,68.8,68.8
2026-09-25,56.2,-0.5,79.6,79.6
2026-09-26,57.5,1.3,76.3,76.3
2026-09-27,58.6,1.1,79.7,79.7
2026-09-28,60.5,1.9,85.1,85.1
2026-09-29,63.4,2.9,,
2026-09-30,68.4,5.0,,
2026-10-01,64.9,-3.5,,
2026-10-02,65.7,0.8,,
2026-10-03,71.8,6.1,,
2026-10-04,62.9,-8.9,,
2026-10-05,56.0,-6.9,,
2026-10-06,49.7,-6.3,,
