date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-11-19,39.8,,51.7,51.7
2025-11-20,39.6,-0.2,56.1,56.1
2025-11-21,46.5,6.9,44.5,44.5
2025-11-22,42.4,-4.1,52.9,52.9
2025-11-23,41.1,-1.3,45.7,45.7
2025-11-24,46.0,4.9,46.7,46.7
2025-11-25,46.8,0.8,47.9,47.9
2025-11-26,47.8,1.0,,
2025-11-27,34.7,-13.1,,
2025-11-28,29.0,-5.7,,
2025-11-29,28.4,-0.6,,
2025-11-30,33.1,4.7,,
2025-12-01,39.9,6.8,,
2025-12-02,49.4,9.5,,
2025-12-03,35.7,-13.7,,
