date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-11-25,50.1,,47.9,47.9
2025-11-26,43.6,-6.5,41.3,41.3
2025-11-27,30.0,-13.6,39.1,39.1
2025-11-28,29.1,-0.9,38.6,38.6
2025-11-29,27.9,-1.2,37.1,37.1
2025-11-30,33.4,5.5,41.6,41.6
2025-12-01,23.3,-10.1,41.7,41.7
2025-12-02,17.6,-5.7,,
2025-12-03,18.6,1.0,,
2025-12-04,30.9,12.3,,
2025-12-05,36.8,5.9,,
2025-12-06,46.4,9.6,,
2025-12-07,36.0,-10.4,,
2025-12-08,32.9,-3.1,,
2025-12-09,32.6,-0.3,,
