date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-02-03,23.5,,25.7,25.7
2026-02-04,13.3,-10.2,29.9,29.9
2026-02-05,9.6,-3.7,26.2,26.2
2026-02-06,21.7,12.1,25.3,25.3
2026-02-07,6.5,-15.2,35.1,35.1
2026-02-08,8.3,1.8,30.6,30.6
2026-02-09,7.8,-0.5,37.4,37.4
2026-02-10,25.5,17.7,,
2026-02-11,26.0,0.5,,
2026-02-12,31.9,5.9,,
2026-02-13,33.5,1.6,,
2026-02-14,30.0,-3.5,,
2026-02-15,25.4,-4.6,,
2026-02-16,11.8,-13.6,,
2026-02-17,12.1,0.3,,
