date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-07-19,70.6,,67.3,58.6
2026-07-20,72.4,1.8,69.4,60.1
2026-07-21,72.6,0.2,67.4,58.3
2026-07-22,64.7,-7.9,67.4,58.7
2026-07-23,64.8,0.1,68.0,58.9
2026-07-24,68.3,3.5,70.0,60.7
2026-07-25,66.9,-1.4,71.2,61.8
2026-07-26,65.3,-1.6,,
2026-07-27,68.6,3.3,,
2026-07-28,72.1,3.5,,
2026-07-29,76.7,4.6,,
2026-07-30,78.1,1.4,,
2026-07-31,80.9,2.8,,
2026-08-01,83.7,2.8,,
2026-08-02,75.6,-8.1,,
