date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-01-08,43.1,,9.3,9.3
2026-01-09,49.1,6.0,25.9,25.9
2026-01-10,40.1,-9.0,17.5,17.5
2026-01-11,29.1,-11.0,12.6,12.6
2026-01-12,30.0,0.9,17.8,17.8
2026-01-13,34.9,4.9,30.8,30.8
2026-01-14,33.0,-1.9,18.3,18.3
2026-01-15,18.0,-15.0,,
2026-01-16,17.4,-0.6,,
2026-01-17,29.3,11.9,,
2026-01-18,18.5,-10.8,,
2026-01-19,12.0,-6.5,,
2026-01-20,10.9,-1.1,,
2026-01-21,18.8,7.9,,
2026-01-22,34.2,15.4,,
