date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-07,62.9,,49.1,49.1
2026-03-08,45.6,-17.3,35.8,35.8
2026-03-09,54.8,9.2,50.3,50.3
2026-03-10,58.1,3.3,54.8,54.8
2026-03-11,63.9,5.8,58.4,58.4
2026-03-12,33.1,-30.8,62.1,62.1
2026-03-13,39.2,6.1,67.5,67.5
2026-03-14,39.5,0.3,,
2026-03-15,36.1,-3.4,,
2026-03-16,45.3,9.2,,
2026-03-17,25.3,-20.0,,
2026-03-18,25.3,0.0,,
2026-03-19,36.0,10.7,,
2026-03-20,46.5,10.5,,
2026-03-21,33.6,-12.9,,
