date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-11-27,31.0,,39.1,39.1
2025-11-28,28.1,-2.9,38.6,38.6
2025-11-29,28.1,0.0,37.1,37.1
2025-11-30,31.3,3.2,41.6,41.6
2025-12-01,27.0,-4.3,41.7,41.7
2025-12-02,29.7,2.7,40.5,40.5
2025-12-03,25.7,-4.0,51.7,51.7
2025-12-04,29.8,4.1,,
2025-12-05,23.8,-6.0,,
2025-12-06,28.1,4.3,,
2025-12-07,27.1,-1.0,,
2025-12-08,29.5,2.4,,
2025-12-09,38.6,9.1,,
2025-12-10,40.9,2.3,,
2025-12-11,37.7,-3.2,,
