date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-02-22,29.5,,44.1,44.1
2026-02-23,24.2,-5.3,53.0,53.0
2026-02-24,23.5,-0.7,41.2,41.2
2026-02-25,32.5,9.0,28.4,28.4
2026-02-26,28.4,-4.1,35.5,35.5
2026-02-27,25.5,-2.9,28.6,28.6
2026-02-28,37.1,11.6,32.2,32.2
2026-03-01,30.6,-6.5,,
2026-03-02,25.9,-4.7,,
2026-03-03,37.3,11.4,,
2026-03-04,50.4,13.1,,
2026-03-05,45.0,-5.4,,
2026-03-06,60.1,15.1,,
2026-03-07,62.2,2.1,,
2026-03-08,45.4,-16.8,,
