date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-02-06,20.9,,25.3,25.3
2026-02-07,2.2,-18.7,35.1,35.1
2026-02-08,9.0,6.8,30.6,30.6
2026-02-09,19.8,10.8,37.4,37.4
2026-02-10,33.0,13.2,34.4,34.4
2026-02-11,30.4,-2.6,33.2,33.2
2026-02-12,19.3,-11.1,29.6,29.6
2026-02-13,17.8,-1.5,,
2026-02-14,24.9,7.1,,
2026-02-15,26.9,2.0,,
2026-02-16,23.3,-3.6,,
2026-02-17,29.8,6.5,,
2026-02-18,35.0,5.2,,
2026-02-19,25.7,-9.3,,
2026-02-20,33.0,7.3,,
