date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-24,31.6,,51.5,51.5
2026-03-25,45.8,14.2,44.7,44.7
2026-03-26,56.7,10.9,32.1,32.1
2026-03-27,37.0,-19.7,33.1,33.1
2026-03-28,34.0,-3.0,39.4,39.4
2026-03-29,40.8,6.8,51.8,51.8
2026-03-30,50.0,9.2,41.7,41.7
2026-03-31,59.9,9.9,,
2026-04-01,62.7,2.8,,
2026-04-02,41.9,-20.8,,
2026-04-03,44.4,2.5,,
2026-04-04,55.9,11.5,,
2026-04-05,41.0,-14.9,,
2026-04-06,43.1,2.1,,
2026-04-07,48.9,5.8,,
