date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-10-08,55.4,,70.9,70.9
2025-10-09,48.7,-6.7,58.1,58.1
2025-10-10,52.3,3.6,51.3,51.3
2025-10-11,57.1,4.8,54.7,54.7
2025-10-12,57.2,0.1,65.1,65.1
2025-10-13,53.3,-3.9,63.6,63.6
2025-10-14,56.0,2.7,61.6,61.6
2025-10-15,56.8,0.8,,
2025-10-16,63.4,6.6,,
2025-10-17,65.2,1.8,,
2025-10-18,68.0,2.8,,
2025-10-19,64.3,-3.7,,
2025-10-20,46.9,-17.4,,
2025-10-21,47.4,0.5,,
2025-10-22,45.9,-1.5,,
