date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-06-16,64.3,,72.1,72.1
2026-06-17,65.8,1.5,73.8,73.8
2026-06-18,66.5,0.7,74.9,74.9
2026-06-19,63.1,-3.4,65.3,65.3
2026-06-20,61.9,-1.2,61.6,61.6
2026-06-21,59.8,-2.1,65.9,65.9
2026-06-22,61.3,1.5,69.7,69.7
2026-06-23,62.9,1.6,,
2026-06-24,66.4,3.5,,
2026-06-25,69.0,2.6,,
2026-06-26,70.4,1.4,,
2026-06-27,73.5,3.1,,
2026-06-28,77.1,3.6,,
2026-06-29,80.9,3.8,,
2026-06-30,81.8,0.9,,
