date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-12-19,30.4,,50.9,50.9
2025-12-20,32.4,2.0,42.8,42.8
2025-12-21,27.3,-5.1,40.4,40.4
2025-12-22,27.6,0.3,52.0,52.0
2025-12-23,38.6,11.0,43.7,43.7
2025-12-24,35.6,-3.0,33.2,33.2
2025-12-25,48.0,12.4,38.7,38.7
2025-12-26,49.6,1.6,,
2025-12-27,39.5,-10.1,,
2025-12-28,29.5,-10.0,,
2025-12-29,30.7,1.2,,
2025-12-30,41.2,10.5,,
2025-12-31,38.7,-2.5,,
2026-01-01,38.8,0.1,,
2026-01-02,36.3,-2.5,,
