date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-10-27,44.2,,59.9,59.9
2025-10-28,43.9,-0.3,61.7,61.7
2025-10-29,46.4,2.5,62.6,62.6
2025-10-30,46.3,-0.1,64.5,64.5
2025-10-31,47.3,1.0,65.0,65.0
2025-11-01,43.8,-3.5,63.4,63.4
2025-11-02,42.2,-1.6,53.8,53.8
2025-11-03,45.6,3.4,,
2025-11-04,45.4,-0.2,,
2025-11-05,43.5,-1.9,,
2025-11-06,45.8,2.3,,
2025-11-07,50.8,5.0,,
2025-11-08,48.5,-2.3,,
2025-11-09,54.5,6.0,,
2025-11-10,61.0,6.5,,
