date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-11-20,38.7,,56.1,56.1
2025-11-21,44.3,5.6,44.5,44.5
2025-11-22,41.8,-2.5,52.9,52.9
2025-11-23,41.8,0.0,45.7,45.7
2025-11-24,44.5,2.7,46.7,46.7
2025-11-25,52.3,7.8,47.9,47.9
2025-11-26,47.8,-4.5,41.3,41.3
2025-11-27,33.6,-14.2,,
2025-11-28,33.2,-0.4,,
2025-11-29,28.4,-4.8,,
2025-11-30,27.8,-0.6,,
2025-12-01,27.7,-0.1,,
2025-12-02,30.4,2.7,,
2025-12-03,36.2,5.8,,
2025-12-04,54.9,18.7,,
