date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-08-27,71.2,,78.3,78.3
2026-08-28,68.9,-2.3,74.5,74.5
2026-08-29,68.3,-0.6,76.8,76.8
2026-08-30,72.7,4.4,78.0,78.0
2026-08-31,76.0,3.3,76.2,76.2
2026-09-01,80.1,4.1,84.3,84.3
2026-09-02,82.0,1.9,84.8,84.8
2026-09-03,82.1,0.1,,
2026-09-04,83.8,1.7,,
2026-09-05,75.4,-8.4,,
2026-09-06,72.3,-3.1,,
2026-09-07,70.8,-1.5,,
2026-09-08,72.1,1.3,,
2026-09-09,70.2,-1.9,,
2026-09-10,69.6,-0.6,,
