date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-01-04,24.3,,23.4,23.4
2026-01-05,31.8,7.5,31.5,31.5
2026-01-06,39.4,7.6,22.8,22.8
2026-01-07,38.4,-1.0,20.0,20.0
2026-01-08,42.3,3.9,9.3,9.3
2026-01-09,37.5,-4.8,25.9,25.9
2026-01-10,32.7,-4.8,17.5,17.5
2026-01-11,26.4,-6.3,,
2026-01-12,29.2,2.8,,
2026-01-13,35.9,6.7,,
2026-01-14,29.2,-6.7,,
2026-01-15,33.7,4.5,,
2026-01-16,20.2,-13.5,,
2026-01-17,18.8,-1.4,,
2026-01-18,23.7,4.9,,
