date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-09-20,69.7,,60.1,60.1
2025-09-21,73.7,4.0,59.0,59.0
2025-09-22,67.7,-6.0,65.5,65.5
2025-09-23,68.1,0.4,63.1,63.1
2025-09-24,67.2,-0.9,53.6,53.6
2025-09-25,67.2,0.0,64.0,64.0
2025-09-26,67.7,0.5,67.5,67.5
2025-09-27,68.1,0.4,,
2025-09-28,69.7,1.6,,
2025-09-29,65.7,-4.0,,
2025-09-30,67.1,1.4,,
2025-10-01,68.8,1.7,,
2025-10-02,65.3,-3.5,,
2025-10-03,65.2,-0.1,,
2025-10-04,55.3,-9.9,,
