date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-12-03,25.7,,51.7,51.7
2025-12-04,21.8,-3.9,59.2,59.2
2025-12-05,18.7,-3.1,41.6,41.6
2025-12-06,26.6,7.9,33.0,33.0
2025-12-07,29.2,2.6,31.1,31.1
2025-12-08,23.3,-5.9,29.6,29.6
2025-12-09,24.5,1.2,25.6,25.6
2025-12-10,36.0,11.5,,
2025-12-11,32.6,-3.4,,
2025-12-12,29.3,-3.3,,
2025-12-13,24.4,-4.9,,
2025-12-14,24.0,-0.4,,
2025-12-15,24.4,0.4,,
2025-12-16,35.4,11.0,,
2025-12-17,41.5,6.1,,
