date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-06-08,74.2,,49.4,50.0
2026-06-09,76.0,1.8,50.6,51.2
2026-06-10,75.0,-1.0,63.8,64.6
2026-06-11,77.7,2.7,62.3,63.0
2026-06-12,72.4,-5.3,57.5,58.2
2026-06-13,68.2,-4.2,52.4,53.0
2026-06-14,59.5,-8.7,54.1,54.8
2026-06-15,64.1,4.6,,
2026-06-16,64.9,0.8,,
2026-06-17,66.8,1.9,,
2026-06-18,65.0,-1.8,,
2026-06-19,63.5,-1.5,,
2026-06-20,61.0,-2.5,,
2026-06-21,60.9,-0.1,,
2026-06-22,63.5,2.6,,
