date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-12,34.2,,62.1,62.1
2026-03-13,35.4,1.2,67.5,67.5
2026-03-14,33.6,-1.8,70.5,70.5
2026-03-15,48.6,15.0,70.1,70.1
2026-03-16,46.1,-2.5,49.0,49.0
2026-03-17,21.9,-24.2,42.6,42.6
2026-03-18,26.4,4.5,43.6,43.6
2026-03-19,33.4,7.0,,
2026-03-20,37.1,3.7,,
2026-03-21,40.4,3.3,,
2026-03-22,52.4,12.0,,
2026-03-23,53.5,1.1,,
2026-03-24,38.3,-15.2,,
2026-03-25,40.8,2.5,,
2026-03-26,48.7,7.9,,
