date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-06-29,78.1,,75.9,75.9
2026-06-30,84.5,6.4,76.0,76.0
2026-07-01,85.0,0.5,69.8,69.8
2026-07-02,84.6,-0.4,69.1,69.1
2026-07-03,82.2,-2.4,70.5,70.5
2026-07-04,81.0,-1.2,73.0,73.0
2026-07-05,77.7,-3.3,77.1,77.1
2026-07-06,77.1,-0.6,,
2026-07-07,76.1,-1.0,,
2026-07-08,74.7,-1.4,,
2026-07-09,68.5,-6.2,,
2026-07-10,70.7,2.2,,
2026-07-11,74.3,3.6,,
2026-07-12,80.8,6.5,,
2026-07-13,69.4,-11.4,,
