date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-02-08,6.6,,30.6,30.6
2026-02-09,13.8,7.2,37.4,37.4
2026-02-10,31.4,17.6,34.4,34.4
2026-02-11,25.4,-6.0,33.2,33.2
2026-02-12,19.1,-6.3,29.6,29.6
2026-02-13,15.8,-3.3,33.0,33.0
2026-02-14,24.6,8.8,35.7,35.7
2026-02-15,32.7,8.1,,
2026-02-16,29.4,-3.3,,
2026-02-17,35.8,6.4,,
2026-02-18,49.4,13.6,,
2026-02-19,29.8,-19.6,,
2026-02-20,39.8,10.0,,
2026-02-21,30.6,-9.2,,
2026-02-22,22.9,-7.7,,
