date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-10-25,44.7,,55.0,55.0
2025-10-26,43.4,-1.3,57.8,57.8
2025-10-27,45.8,2.4,59.9,59.9
2025-10-28,46.6,0.8,61.7,61.7
2025-10-29,43.4,-3.2,62.6,62.6
2025-10-30,44.8,1.4,64.5,64.5
2025-10-31,46.9,2.1,65.0,65.0
2025-11-01,49.0,2.1,,
2025-11-02,49.5,0.5,,
2025-11-03,44.4,-5.1,,
2025-11-04,43.8,-0.6,,
2025-11-05,47.7,3.9,,
2025-11-06,47.5,-0.2,,
2025-11-07,55.1,7.6,,
2025-11-08,59.3,4.2,,
