date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-06-25,70.0,,73.8,73.8
2026-06-26,68.7,-1.3,70.2,70.2
2026-06-27,67.1,-1.6,73.2,73.2
2026-06-28,68.0,0.9,78.7,78.7
2026-06-29,72.4,4.4,76.6,76.6
2026-06-30,78.3,5.9,76.8,76.8
2026-07-01,82.7,4.4,70.5,70.5
2026-07-02,83.4,0.7,,
2026-07-03,83.0,-0.4,,
2026-07-04,83.0,0.0,,
2026-07-05,84.7,1.7,,
2026-07-06,78.3,-6.4,,
2026-07-07,78.0,-0.3,,
2026-07-08,73.1,-4.9,,
2026-07-09,73.5,0.4,,
