date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-16,43.3,,49.0,49.0
2026-03-17,21.8,-21.5,42.6,42.6
2026-03-18,28.8,7.0,43.6,43.6
2026-03-19,38.9,10.1,50.9,50.9
2026-03-20,46.3,7.4,62.4,62.4
2026-03-21,44.4,-1.9,63.2,63.2
2026-03-22,48.1,3.7,51.5,51.5
2026-03-23,27.3,-20.8,,
2026-03-24,31.5,4.2,,
2026-03-25,41.7,10.2,,
2026-03-26,53.5,11.8,,
2026-03-27,48.8,-4.7,,
2026-03-28,28.1,-20.7,,
2026-03-29,22.0,-6.1,,
2026-03-30,26.8,4.8,,
