date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-01-14,36.0,,18.3,18.3
2026-01-15,12.2,-23.8,15.7,15.7
2026-01-16,22.9,10.7,20.1,20.1
2026-01-17,22.5,-0.4,33.5,33.5
2026-01-18,11.8,-10.7,38.3,38.3
2026-01-19,12.9,1.1,42.2,42.2
2026-01-20,8.4,-4.5,46.7,46.7
2026-01-21,13.6,5.2,,
2026-01-22,10.5,-3.1,,
2026-01-23,23.0,12.5,,
2026-01-24,29.9,6.9,,
2026-01-25,18.0,-11.9,,
2026-01-26,9.5,-8.5,,
2026-01-27,25.7,16.2,,
2026-01-28,30.9,5.2,,
