date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-09-10,63.5,,64.0,64.0
2025-09-11,65.5,2.0,76.0,76.0
2025-09-12,66.9,1.4,70.9,70.9
2025-09-13,68.1,1.2,62.7,62.7
2025-09-14,70.1,2.0,61.1,61.1
2025-09-15,65.3,-4.8,62.5,62.5
2025-09-16,67.5,2.2,71.4,71.4
2025-09-17,72.2,4.7,,
2025-09-18,71.8,-0.4,,
2025-09-19,63.4,-8.4,,
2025-09-20,59.0,-4.4,,
2025-09-21,59.3,0.3,,
2025-09-22,54.1,-5.2,,
2025-09-23,53.2,-0.9,,
2025-09-24,55.8,2.6,,
