date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-09-28,68.4,,69.1,69.1
2025-09-29,69.6,1.2,55.5,55.5
2025-09-30,69.0,-0.6,57.3,57.3
2025-10-01,63.0,-6.0,61.3,61.3
2025-10-02,60.1,-2.9,55.4,55.4
2025-10-03,61.4,1.3,48.9,48.9
2025-10-04,65.2,3.8,42.9,42.9
2025-10-05,67.2,2.0,,
2025-10-06,67.9,0.7,,
2025-10-07,65.0,-2.9,,
2025-10-08,61.0,-4.0,,
2025-10-09,64.8,3.8,,
2025-10-10,63.6,-1.2,,
2025-10-11,50.4,-13.2,,
2025-10-12,44.4,-6.0,,
