date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-12-09,22.4,,25.6,25.6
2025-12-10,33.1,10.7,27.9,27.9
2025-12-11,25.1,-8.0,35.0,35.0
2025-12-12,27.1,2.0,35.4,35.4
2025-12-13,24.8,-2.3,38.6,38.6
2025-12-14,16.6,-8.2,35.6,35.6
2025-12-15,16.4,-0.2,34.2,34.2
2025-12-16,20.1,3.7,,
2025-12-17,34.0,13.9,,
2025-12-18,38.6,4.6,,
2025-12-19,31.6,-7.0,,
2025-12-20,39.4,7.8,,
2025-12-21,34.5,-4.9,,
2025-12-22,24.5,-10.0,,
2025-12-23,30.5,6.0,,
