date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-07-15,83.7,,73.7,73.7
2026-07-16,82.8,-0.9,77.6,77.6
2026-07-17,73.4,-9.4,80.4,80.4
2026-07-18,75.8,2.4,73.4,73.4
2026-07-19,69.1,-6.7,68.0,68.0
2026-07-20,69.0,-0.1,70.1,70.1
2026-07-21,67.9,-1.1,68.1,68.1
2026-07-22,65.7,-2.2,,
2026-07-23,70.4,4.7,,
2026-07-24,69.5,-0.9,,
2026-07-25,62.4,-7.1,,
2026-07-26,63.0,0.6,,
2026-07-27,65.4,2.4,,
2026-07-28,70.1,4.7,,
2026-07-29,71.0,0.9,,
