date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-02-23,24.3,,53.0,53.0
2026-02-24,19.8,-4.5,41.2,41.2
2026-02-25,32.2,12.4,28.4,28.4
2026-02-26,25.2,-7.0,35.5,35.5
2026-02-27,30.5,5.3,28.6,28.6
2026-02-28,39.2,8.7,32.2,32.2
2026-03-01,24.7,-14.5,33.5,33.5
2026-03-02,23.2,-1.5,,
2026-03-03,23.7,0.5,,
2026-03-04,18.9,-4.8,,
2026-03-05,35.9,17.0,,
2026-03-06,48.9,13.0,,
2026-03-07,62.2,13.3,,
2026-03-08,60.7,-1.5,,
2026-03-09,65.3,4.6,,
