date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-05-02,39.6,,63.8,63.8
2026-05-03,46.3,6.7,57.4,57.4
2026-05-04,53.8,7.5,56.9,56.9
2026-05-05,59.8,6.0,67.0,67.0
2026-05-06,47.7,-12.1,65.3,65.3
2026-05-07,43.2,-4.5,66.6,66.6
2026-05-08,47.0,3.8,68.7,68.7
2026-05-09,55.1,8.1,,
2026-05-10,51.6,-3.5,,
2026-05-11,47.6,-4.0,,
2026-05-12,46.1,-1.5,,
2026-05-13,50.6,4.5,,
2026-05-14,55.4,4.8,,
2026-05-15,61.9,6.5,,
2026-05-16,58.4,-3.5,,
