date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-31,68.0,,32.4,20.4
2026-04-01,45.3,-22.7,37.3,23.6
2026-04-02,60.6,15.3,34.0,21.6
2026-04-03,65.6,5.0,36.9,23.5
2026-04-04,65.9,0.3,43.7,27.8
2026-04-05,41.0,-24.9,38.6,23.9
2026-04-06,37.1,-3.9,34.8,22.2
2026-04-07,46.9,9.8,,
2026-04-08,40.5,-6.4,,
2026-04-09,46.4,5.9,,
2026-04-10,57.8,11.4,,
2026-04-11,42.8,-15.0,,
2026-04-12,36.1,-6.7,,
2026-04-13,42.6,6.5,,
2026-04-14,52.0,9.4,,
