date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-10-10,50.0,,51.3,51.3
2025-10-11,53.3,3.3,54.7,54.7
2025-10-12,55.1,1.8,65.1,65.1
2025-10-13,58.0,2.9,63.6,63.6
2025-10-14,57.5,-0.5,61.6,61.6
2025-10-15,58.1,0.6,70.4,70.4
2025-10-16,58.3,0.2,63.3,63.3
2025-10-17,53.4,-4.9,,
2025-10-18,54.0,0.6,,
2025-10-19,57.3,3.3,,
2025-10-20,58.7,1.4,,
2025-10-21,52.9,-5.8,,
2025-10-22,53.4,0.5,,
2025-10-23,60.4,7.0,,
2025-10-24,61.8,1.4,,
