date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-07-17,76.0,,80.4,79.5
2026-07-18,79.2,3.2,73.4,72.6
2026-07-19,69.1,-10.1,68.0,67.3
2026-07-20,68.5,-0.6,70.1,69.4
2026-07-21,72.3,3.8,68.1,67.4
2026-07-22,62.2,-10.1,68.1,67.4
2026-07-23,64.8,2.6,68.7,68.0
2026-07-24,66.9,2.1,,
2026-07-25,66.0,-0.9,,
2026-07-26,65.8,-0.2,,
2026-07-27,66.5,0.7,,
2026-07-28,67.3,0.8,,
2026-07-29,75.0,7.7,,
2026-07-30,79.7,4.7,,
2026-07-31,75.3,-4.4,,
