date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-10-05,68.6,,54.3,54.3
2025-10-06,69.3,0.7,64.7,64.7
2025-10-07,64.7,-4.6,66.4,66.4
2025-10-08,58.6,-6.1,70.9,70.9
2025-10-09,53.2,-5.4,58.1,58.1
2025-10-10,54.0,0.8,51.3,51.3
2025-10-11,56.6,2.6,54.7,54.7
2025-10-12,58.7,2.1,,
2025-10-13,59.2,0.5,,
2025-10-14,59.8,0.6,,
2025-10-15,66.1,6.3,,
2025-10-16,69.0,2.9,,
2025-10-17,57.2,-11.8,,
2025-10-18,47.7,-9.5,,
2025-10-19,49.9,2.2,,
