date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-10,65.0,,54.8,54.8
2026-03-11,57.9,-7.1,58.4,58.4
2026-03-12,33.5,-24.4,62.1,62.1
2026-03-13,37.7,4.2,67.5,67.5
2026-03-14,35.3,-2.4,70.5,70.5
2026-03-15,52.1,16.8,70.1,70.1
2026-03-16,25.6,-26.5,49.0,49.0
2026-03-17,17.3,-8.3,,
2026-03-18,23.1,5.8,,
2026-03-19,35.2,12.1,,
2026-03-20,37.7,2.5,,
2026-03-21,32.1,-5.6,,
2026-03-22,34.1,2.0,,
2026-03-23,61.3,27.2,,
2026-03-24,60.4,-0.9,,
