date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-09-21,73.9,,59.0,59.0
2025-09-22,68.7,-5.2,65.5,65.5
2025-09-23,67.9,-0.8,63.1,63.1
2025-09-24,64.3,-3.6,53.6,53.6
2025-09-25,66.9,2.6,64.0,64.0
2025-09-26,66.2,-0.7,67.5,67.5
2025-09-27,64.8,-1.4,75.0,75.0
2025-09-28,66.6,1.8,,
2025-09-29,67.0,0.4,,
2025-09-30,68.4,1.4,,
2025-10-01,67.2,-1.2,,
2025-10-02,66.1,-1.1,,
2025-10-03,67.4,1.3,,
2025-10-04,59.8,-7.6,,
2025-10-05,53.7,-6.1,,
