date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-12-26,36.5,,27.9,27.9
2025-12-27,32.2,-4.3,20.0,20.0
2025-12-28,44.9,12.7,20.5,20.5
2025-12-29,38.0,-6.9,21.8,21.8
2025-12-30,24.5,-13.5,34.5,34.5
2025-12-31,27.7,3.2,27.9,27.9
2026-01-01,20.9,-6.8,30.1,30.1
2026-01-02,15.5,-5.4,,
2026-01-03,16.7,1.2,,
2026-01-04,27.6,10.9,,
2026-01-05,32.2,4.6,,
2026-01-06,33.3,1.1,,
2026-01-07,33.8,0.5,,
2026-01-08,26.6,-7.2,,
2026-01-09,25.1,-1.5,,
