date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-11-28,28.8,,38.6,38.6
2025-11-29,30.2,1.4,37.1,37.1
2025-11-30,31.8,1.6,41.6,41.6
2025-12-01,27.1,-4.7,41.7,41.7
2025-12-02,29.3,2.2,40.5,40.5
2025-12-03,23.9,-5.4,51.7,51.7
2025-12-04,25.5,1.6,59.2,59.2
2025-12-05,16.7,-8.8,,
2025-12-06,28.7,12.0,,
2025-12-07,31.0,2.3,,
2025-12-08,41.1,10.1,,
2025-12-09,38.4,-2.7,,
2025-12-10,35.4,-3.0,,
2025-12-11,34.6,-0.8,,
2025-12-12,34.1,-0.5,,
