date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-07-09,78.0,,78.6,78.6
2026-07-10,76.5,-1.5,77.0,77.0
2026-07-11,73.1,-3.4,72.6,72.6
2026-07-12,71.9,-1.2,69.3,69.3
2026-07-13,75.0,3.1,69.4,69.4
2026-07-14,77.5,2.5,69.8,69.8
2026-07-15,74.0,-3.5,73.7,73.7
2026-07-16,71.9,-2.1,,
2026-07-17,67.6,-4.3,,
2026-07-18,68.7,1.1,,
2026-07-19,67.5,-1.2,,
2026-07-20,70.6,3.1,,
2026-07-21,73.3,2.7,,
2026-07-22,68.9,-4.4,,
2026-07-23,67.0,-1.9,,
