date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-09-12,69.0,,69.6,69.6
2026-09-13,71.9,2.9,63.7,63.7
2026-09-14,61.6,-10.3,68.2,68.2
2026-09-15,63.6,2.0,75.7,75.7
2026-09-16,71.3,7.7,78.8,78.8
2026-09-17,71.0,-0.3,82.2,82.2
2026-09-18,65.2,-5.8,83.3,83.3
2026-09-19,61.0,-4.2,,
2026-09-20,62.3,1.3,,
2026-09-21,60.4,-1.9,,
2026-09-22,63.7,3.3,,
2026-09-23,59.1,-4.6,,
2026-09-24,55.9,-3.2,,
2026-09-25,54.9,-1.0,,
2026-09-26,58.9,4.0,,
