date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-02-27,40.9,,28.6,28.6
2026-02-28,42.8,1.9,32.2,32.2
2026-03-01,25.4,-17.4,33.5,33.5
2026-03-02,24.2,-1.2,39.6,39.6
2026-03-03,35.4,11.2,53.2,53.2
2026-03-04,41.7,6.3,55.1,55.1
2026-03-05,46.0,4.3,62.2,62.2
2026-03-06,44.9,-1.1,,
2026-03-07,62.3,17.4,,
2026-03-08,56.4,-5.9,,
2026-03-09,65.5,9.1,,
2026-03-10,69.2,3.7,,
2026-03-11,68.6,-0.6,,
2026-03-12,65.3,-3.3,,
2026-03-13,45.9,-19.4,,
