date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-06-18,68.9,,74.9,74.9
2026-06-19,64.6,-4.3,65.3,65.3
2026-06-20,63.0,-1.6,61.6,61.6
2026-06-21,62.1,-0.9,65.9,65.9
2026-06-22,61.4,-0.7,69.7,69.7
2026-06-23,63.1,1.7,71.9,71.9
2026-06-24,63.6,0.5,70.4,70.4
2026-06-25,62.5,-1.1,,
2026-06-26,64.8,2.3,,
2026-06-27,69.0,4.2,,
2026-06-28,70.6,1.6,,
2026-06-29,61.7,-8.9,,
2026-06-30,65.4,3.7,,
2026-07-01,70.0,4.6,,
2026-07-02,74.3,4.3,,
