date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-05-29,62.5,,76.4,76.4
2026-05-30,57.7,-4.8,74.0,74.0
2026-05-31,57.5,-0.2,65.9,65.9
2026-06-01,58.9,1.4,66.1,66.1
2026-06-02,60.3,1.4,68.2,68.2
2026-06-03,62.3,2.0,74.0,74.0
2026-06-04,66.5,4.2,73.5,73.5
2026-06-05,68.1,1.6,,
2026-06-06,64.1,-4.0,,
2026-06-07,62.3,-1.8,,
2026-06-08,63.3,1.0,,
2026-06-09,67.8,4.5,,
2026-06-10,71.6,3.8,,
2026-06-11,69.2,-2.4,,
2026-06-12,71.5,2.3,,
