date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-11-15,55.2,,44.7,44.7
2025-11-16,39.3,-15.9,40.7,40.7
2025-11-17,36.4,-2.9,42.8,42.8
2025-11-18,33.7,-2.7,41.0,41.0
2025-11-19,36.7,3.0,51.7,51.7
2025-11-20,39.6,2.9,56.1,56.1
2025-11-21,50.3,10.7,44.5,44.5
2025-11-22,50.0,-0.3,,
2025-11-23,43.9,-6.1,,
2025-11-24,47.0,3.1,,
2025-11-25,44.8,-2.2,,
2025-11-26,56.3,11.5,,
2025-11-27,55.0,-1.3,,
2025-11-28,29.6,-25.4,,
2025-11-29,18.4,-11.2,,
