date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-01-31,4.5,,24.8,24.8
2026-02-01,10.0,5.5,26.5,26.5
2026-02-02,12.9,2.9,28.8,28.8
2026-02-03,20.4,7.5,25.7,25.7
2026-02-04,8.5,-11.9,29.9,29.9
2026-02-05,13.2,4.7,26.2,26.2
2026-02-06,22.4,9.2,25.3,25.3
2026-02-07,5.5,-16.9,,
2026-02-08,0.7,-4.8,,
2026-02-09,13.4,12.7,,
2026-02-10,15.6,2.2,,
2026-02-11,12.7,-2.9,,
2026-02-12,12.1,-0.6,,
2026-02-13,1.5,-10.6,,
2026-02-14,0.4,-1.1,,
