date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-11,61.0,,58.4,58.4
2026-03-12,33.3,-27.7,62.1,62.1
2026-03-13,39.6,6.3,67.5,67.5
2026-03-14,33.9,-5.7,70.5,70.5
2026-03-15,46.8,12.9,70.1,70.1
2026-03-16,39.3,-7.5,49.0,49.0
2026-03-17,22.2,-17.1,42.6,42.6
2026-03-18,25.8,3.6,,
2026-03-19,31.4,5.6,,
2026-03-20,39.3,7.9,,
2026-03-21,48.6,9.3,,
2026-03-22,61.3,12.7,,
2026-03-23,66.4,5.1,,
2026-03-24,57.1,-9.3,,
2026-03-25,27.9,-29.2,,
