date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-08-22,70.2,,74.5,74.5
2026-08-23,64.9,-5.3,75.8,75.8
2026-08-24,62.7,-2.2,76.3,76.3
2026-08-25,64.4,1.7,78.0,78.0
2026-08-26,67.3,2.9,77.7,77.7
2026-08-27,68.7,1.4,78.3,78.3
2026-08-28,67.2,-1.5,74.5,74.5
2026-08-29,68.1,0.9,,
2026-08-30,70.7,2.6,,
2026-08-31,68.2,-2.5,,
2026-09-01,69.8,1.6,,
2026-09-02,66.1,-3.7,,
2026-09-03,65.1,-1.0,,
2026-09-04,63.5,-1.6,,
2026-09-05,64.3,0.8,,
