date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-05-17,72.0,,69.2,69.2
2026-05-18,76.1,4.1,71.4,71.4
2026-05-19,73.7,-2.4,60.9,60.9
2026-05-20,56.1,-17.6,54.8,54.8
2026-05-21,54.2,-1.9,55.9,55.9
2026-05-22,59.1,4.9,58.1,58.1
2026-05-23,59.3,0.2,61.4,61.4
2026-05-24,63.3,4.0,,
2026-05-25,69.5,6.2,,
2026-05-26,67.4,-2.1,,
2026-05-27,65.2,-2.2,,
2026-05-28,69.0,3.8,,
2026-05-29,74.3,5.3,,
2026-05-30,61.0,-13.3,,
2026-05-31,64.0,3.0,,
