date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-07-22,65.7,,68.1,67.4
2026-07-23,65.9,0.2,68.7,68.0
2026-07-24,66.4,0.5,70.7,70.0
2026-07-25,70.0,3.6,71.9,71.2
2026-07-26,70.3,0.3,75.1,74.3
2026-07-27,73.3,3.0,78.7,77.9
2026-07-28,72.5,-0.8,82.0,81.2
2026-07-29,70.5,-2.0,,
2026-07-30,69.7,-0.8,,
2026-07-31,60.5,-9.2,,
2026-08-01,58.8,-1.7,,
2026-08-02,62.2,3.4,,
2026-08-03,65.3,3.1,,
2026-08-04,69.7,4.4,,
2026-08-05,71.2,1.5,,
