date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-08-20,70.4,,87.4,87.4
2026-08-21,70.9,0.5,72.6,72.6
2026-08-22,70.6,-0.3,74.5,74.5
2026-08-23,66.7,-3.9,75.8,75.8
2026-08-24,64.5,-2.2,76.3,76.3
2026-08-25,67.2,2.7,78.0,78.0
2026-08-26,64.9,-2.3,77.7,77.7
2026-08-27,69.0,4.1,,
2026-08-28,71.1,2.1,,
2026-08-29,73.8,2.7,,
2026-08-30,74.9,1.1,,
2026-08-31,79.4,4.5,,
2026-09-01,73.4,-6.0,,
2026-09-02,70.2,-3.2,,
2026-09-03,72.1,1.9,,
