date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-09-16,69.8,,71.4,71.4
2025-09-17,69.6,-0.2,72.5,72.5
2025-09-18,70.9,1.3,66.0,66.0
2025-09-19,70.1,-0.8,68.2,68.2
2025-09-20,71.8,1.7,60.1,60.1
2025-09-21,75.6,3.8,59.0,59.0
2025-09-22,78.0,2.4,65.5,65.5
2025-09-23,71.8,-6.2,,
2025-09-24,71.2,-0.6,,
2025-09-25,67.7,-3.5,,
2025-09-26,61.6,-6.1,,
2025-09-27,60.4,-1.2,,
2025-09-28,61.0,0.6,,
2025-09-29,63.9,2.9,,
2025-09-30,68.7,4.8,,
