date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-05-25,62.5,,73.2,73.2
2026-05-26,65.8,3.3,70.4,70.4
2026-05-27,67.7,1.9,66.9,66.9
2026-05-28,58.7,-9.0,76.2,76.2
2026-05-29,57.5,-1.2,76.4,76.4
2026-05-30,51.3,-6.2,74.0,74.0
2026-05-31,55.1,3.8,65.9,65.9
2026-06-01,59.7,4.6,,
2026-06-02,60.9,1.2,,
2026-06-03,61.0,0.1,,
2026-06-04,66.8,5.8,,
2026-06-05,70.0,3.2,,
2026-06-06,65.8,-4.2,,
2026-06-07,62.0,-3.8,,
2026-06-08,68.1,6.1,,
