date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-09-18,66.3,,66.0,66.0
2025-09-19,68.6,2.3,68.2,68.2
2025-09-20,69.8,1.2,60.1,60.1
2025-09-21,74.2,4.4,59.0,59.0
2025-09-22,74.3,0.1,65.5,65.5
2025-09-23,71.8,-2.5,63.1,63.1
2025-09-24,70.3,-1.5,53.6,53.6
2025-09-25,73.8,3.5,,
2025-09-26,70.6,-3.2,,
2025-09-27,69.5,-1.1,,
2025-09-28,71.8,2.3,,
2025-09-29,67.0,-4.8,,
2025-09-30,58.3,-8.7,,
2025-10-01,55.7,-2.6,,
2025-10-02,54.8,-0.9,,
