date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2025-09-11,63.3,,76.0,76.0
2025-09-12,65.6,2.3,70.9,70.9
2025-09-13,69.0,3.4,62.7,62.7
2025-09-14,71.6,2.6,61.1,61.1
2025-09-15,73.3,1.7,62.5,62.5
2025-09-16,73.1,-0.2,71.4,71.4
2025-09-17,71.8,-1.3,72.5,72.5
2025-09-18,73.8,2.0,,
2025-09-19,71.2,-2.6,,
2025-09-20,57.4,-13.8,,
2025-09-21,54.5,-2.9,,
2025-09-22,57.7,3.2,,
2025-09-23,62.9,5.2,,
2025-09-24,62.8,-0.1,,
2025-09-25,65.1,2.3,,
