date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-06-05,74.6,,73.0,73.0
2026-06-06,74.6,0.0,59.3,59.3
2026-06-07,70.1,-4.5,57.0,57.0
2026-06-08,68.9,-1.2,57.2,57.2
2026-06-09,68.9,0.0,58.5,58.5
2026-06-10,72.5,3.6,73.9,73.9
2026-06-11,77.7,5.2,72.1,72.1
2026-06-12,76.1,-1.6,,
2026-06-13,71.5,-4.6,,
2026-06-14,68.1,-3.4,,
2026-06-15,66.7,-1.4,,
2026-06-16,68.8,2.1,,
2026-06-17,73.1,4.3,,
2026-06-18,69.1,-4.0,,
2026-06-19,63.9,-5.2,,
