date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-08-13,72.1,,70.9,70.9
2026-08-14,71.7,-0.4,81.9,81.9
2026-08-15,73.7,2.0,86.0,86.0
2026-08-16,75.2,1.5,86.9,86.9
2026-08-17,70.6,-4.6,90.1,90.1
2026-08-18,69.1,-1.5,89.3,89.3
2026-08-19,71.5,2.4,91.4,91.4
2026-08-20,74.8,3.3,,
2026-08-21,76.4,1.6,,
2026-08-22,68.2,-8.2,,
2026-08-23,69.2,1.0,,
2026-08-24,70.1,0.9,,
2026-08-25,71.2,1.1,,
2026-08-26,72.4,1.2,,
2026-08-27,64.3,-8.1,,
