date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-06-02,61.9,,68.2,68.2
2026-06-03,64.9,3.0,74.0,74.0
2026-06-04,66.6,1.7,73.5,73.5
2026-06-05,69.8,3.2,73.0,73.0
2026-06-06,68.9,-0.9,59.3,59.3
2026-06-07,64.5,-4.4,57.0,57.0
2026-06-08,61.4,-3.1,57.2,57.2
2026-06-09,66.4,5.0,,
2026-06-10,65.9,-0.5,,
2026-06-11,68.4,2.5,,
2026-06-12,74.8,6.4,,
2026-06-13,78.8,4.0,,
2026-06-14,66.2,-12.6,,
2026-06-15,61.7,-4.5,,
2026-06-16,70.3,8.6,,
