date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-08-24,62.0,,76.3,76.3
2026-08-25,65.4,3.4,78.0,78.0
2026-08-26,68.2,2.8,77.7,77.7
2026-08-27,69.6,1.4,78.3,78.3
2026-08-28,71.3,1.7,74.5,74.5
2026-08-29,70.6,-0.7,76.8,76.8
2026-08-30,71.3,0.7,78.0,78.0
2026-08-31,72.0,0.7,,
2026-09-01,72.0,0.0,,
2026-09-02,67.5,-4.5,,
2026-09-03,61.2,-6.3,,
2026-09-04,63.2,2.0,,
2026-09-05,63.5,0.3,,
2026-09-06,65.3,1.8,,
2026-09-07,68.8,3.5,,
