date,weighted_avg_f,day_over_day_change_f,normal_10yr_f,normal_30yr_f
2026-03-17,22.0,,42.6,42.6
2026-03-18,27.1,5.1,43.6,43.6
2026-03-19,38.5,11.4,50.9,50.9
2026-03-20,41.6,3.1,62.4,62.4
2026-03-21,46.5,4.9,63.2,63.2
2026-03-22,58.3,11.8,51.5,51.5
2026-03-23,32.0,-26.3,56.5,56.5
2026-03-24,35.4,3.4,,
2026-03-25,38.4,3.0,,
2026-03-26,50.1,11.7,,
2026-03-27,34.8,-15.3,,
2026-03-28,35.8,1.0,,
2026-03-29,49.8,14.0,,
2026-03-30,57.4,7.6,,
2026-03-31,54.3,-3.1,,
